0.067505,-0.343384,0.835815,-2.685547,6.835937,-2.685547,0
0.154785,-0.402466,1.220581,27.893066,7.507324,-105.407715,0
0.07666,-0.367554,0.907471,-22.521973,5.187988,92.407227,0
0.0625,-0.370239,0.915405,1.098633,3.295898,8.239746,0
0.060669,-0.376099,0.913086,4.089355,0.915527,-5.371094,0
0.058838,-0.375732,0.907959,2.075195,0.244141,-1.220703,0
0.060059,-0.37439,0.905762,1.525879,0.427246,-0.427246,0
0.061768,-0.37207,0.902954,1.159668,0.671387,-0.183105,0
0.064087,-0.369751,0.900757,1.037598,0.671387,-0.305176,0
0.065918,-0.370361,0.900513,1.159668,0.732422,-0.427246,0
0.064697,-0.370728,0.899536,1.159668,0.549316,-0.244141,0
0.065308,-0.372803,0.900879,1.342773,0.244141,-0.244141,0
0.065552,-0.37793,0.9021,1.281738,0.061035,-0.366211,0
0.065186,-0.378784,0.903564,1.220703,-0.183105,-0.488281,0
0.063477,-0.379272,0.905273,0.976562,-0.427246,-0.610352,0
0.061157,-0.375,0.907959,0.488281,-0.671387,-0.732422,0
0.061401,-0.373047,0.911743,0.610352,-0.671387,-0.671387,0
0.06189,-0.375122,0.910034,0.915527,-0.671387,-0.610352,0
0.060181,-0.380127,0.908691,1.220703,-0.732422,-0.366211,0
0.059448,-0.380737,0.910522,1.220703,-0.610352,-0.244141,0
0.061279,-0.377686,0.911377,0.671387,-0.244141,-0.12207,0
0.064087,-0.374023,0.911865,0.061035,0,-0.244141,0
0.065796,-0.36853,0.911499,0.12207,0,-0.305176,0
0.063843,-0.367676,0.910645,0.732422,-0.244141,-0.366211,0
0.061035,-0.369019,0.910522,0.976562,-0.366211,-0.366211,0
0.059814,-0.370117,0.91272,1.220703,-0.305176,-0.244141,0
0.05835,-0.374268,0.912842,1.342773,0,0,0
0.057983,-0.37854,0.914307,1.403809,0.427246,0.183105,0
0.059692,-0.37793,0.912598,1.220703,0.732422,0.061035,0
0.060669,-0.376465,0.911377,0.732422,1.037598,-0.183105,0
0.064697,-0.372559,0.910278,0.488281,1.159668,-0.183105,0
0.064331,-0.371094,0.912109,0.366211,1.037598,-0.183105,0
0.061279,-0.371094,0.911255,0.854492,0.915527,-0.366211,0
0.058716,-0.373413,0.909668,1.220703,0.793457,-0.427246,0
0.05957,-0.376465,0.906372,1.464844,0.976562,-0.305176,0
