0.025269,-0.275879,0.872925,-2.868652,9.338379,-2.929688,0
-0.05542,-0.27832,0.731323,33.996582,7.751465,-128.295898,0
0.036255,-0.311523,0.94458,-36.621094,6.896973,148.55957,0
0.019897,-0.307983,0.939087,0.244141,5.615234,21.362305,0
0.018311,-0.310669,0.936523,6.225586,3.845215,-4.089355,0
0.021362,-0.311035,0.93811,4.211426,3.601074,0.244141,0
0.025024,-0.314087,0.942017,3.845215,3.90625,1.220703,0
0.025513,-0.313965,0.942139,3.601074,3.90625,1.525879,0
0.030396,-0.307129,0.940674,2.929688,3.78418,1.647949,0
0.032104,-0.303223,0.938354,2.380371,3.356934,1.586914,0
0.026123,-0.299072,0.93042,2.075195,3.112793,1.586914,0
0.031006,-0.294556,0.918701,2.441406,3.417969,1.464844,0
0.032959,-0.296021,0.91748,2.746582,3.295898,1.586914,0
0.034058,-0.302368,0.921387,2.929688,3.295898,1.77002,0
0.033936,-0.303589,0.922852,2.807617,3.112793,1.586914,0
0.03833,-0.300659,0.923096,2.624512,2.990723,1.220703,0
0.038696,-0.304565,0.927002,2.380371,2.685547,0.915527,0
0.036255,-0.303589,0.924927,2.13623,2.01416,0.305176,0
0.03479,-0.300781,0.919434,1.953125,1.403809,-0.061035,0
0.038086,-0.299316,0.911743,1.586914,1.159668,-0.305176,0
0.034546,-0.297852,0.912598,1.037598,0.915527,-0.549316,0
0.031616,-0.297607,0.915649,0.488281,0.610352,-0.610352,0
0.032837,-0.298096,0.918579,0.549316,0.488281,-0.976562,0
0.033325,-0.298584,0.917725,0.671387,0.305176,-0.854492,0
0.035278,-0.299194,0.916382,1.098633,0,-1.159668,0
0.034668,-0.301147,0.916138,1.342773,-0.305176,-1.220703,0
0.031616,-0.30481,0.917114,1.403809,-0.671387,-1.403809,0
0.030518,-0.303101,0.918457,0.976562,-0.854492,-1.525879,0
0.030762,-0.297485,0.914551,0.549316,-0.915527,-1.586914,0
0.027466,-0.296753,0.918823,0.549316,-1.037598,-1.586914,0
0.028442,-0.297241,0.918213,0.854492,-0.976562,-1.586914,0
0.032715,-0.307129,0.918335,1.525879,-0.854492,-1.403809,0
0.029541,-0.309937,0.915771,1.953125,-0.976562,-1.403809,0
0.030762,-0.302368,0.919312,1.89209,-1.037598,-1.464844,0
0.029297,-0.307129,0.919067,2.01416,-1.220703,-1.586914,0
0.028076,-0.313232,0.923218,2.13623,-1.464844,-1.586914,0
0.026123,-0.315063,0.926392,1.586914,-1.464844,-1.586914,0
0.027344,-0.312622,0.930786,0.854492,-1.586914,-1.586914,0
0.026733,-0.305908,0.93103,0.671387,-1.647949,-1.464844,0
0.027222,-0.304443,0.93335,0.976562,-2.01416,-1.525879,0
0.023804,-0.310059,0.93689,1.525879,-2.563477,-1.403809,0
0.018799,-0.309937,0.938843,1.953125,-2.746582,-1.403809,0
0.018799,-0.31189,0.9375,2.258301,-2.563477,-1.342773,0
0.019897,-0.314819,0.934326,2.319336,-2.380371,-1.098633,0
0.023315,-0.317383,0.932617,2.197266,-2.13623,-1.037598,0
0.02002,-0.318237,0.93689,1.831055,-1.89209,-0.915527,0
0.019287,-0.31897,0.938599,1.464844,-1.708984,-1.037598,0
0.018555,-0.319458,0.941162,1.159668,-1.464844,-0.976562,0
0.020508,-0.317139,0.946045,0.976562,-1.525879,-0.976562,0
0.018311,-0.316162,0.946899,0.915527,-1.342773,-0.854492,0
0.016602,-0.317017,0.950073,0.976562,-1.159668,-0.671387,0
0.014038,-0.320313,0.953125,0.976562,-0.915527,-0.549316,0
0.013428,-0.317139,0.954468,0.793457,-0.732422,-0.488281,0
0.014771,-0.311035,0.95105,0.854492,-0.183105,-0.427246,0
0.01709,-0.30896,0.947144,1.098633,0.12207,-0.183105,0
0.015747,-0.310791,0.945435,1.586914,0.305176,0.12207,0
0.015015,-0.315308,0.944946,2.01416,0.854492,0.061035,0
0.017334,-0.318481,0.945557,2.13623,1.586914,0.366211,0
