0.077759,-0.316528,0.846313,-2.929688,8.728027,-2.746582,0
-0.046387,-0.308472,0.557861,37.658691,7.202148,-138.916016,0
0.082886,-0.356079,0.927612,-39.855957,6.713867,154.296875,0
0.066772,-0.350708,0.925171,-3.051758,3.295898,21.606445,0
0.065552,-0.348511,0.929565,2.929688,0.854492,-5.371094,0
0.067017,-0.345825,0.926636,1.098633,0.427246,-1.525879,0
0.068115,-0.3479,0.923218,1.342773,0.488281,-0.488281,0
0.068237,-0.351685,0.921997,1.586914,0.854492,-0.366211,0
0.067261,-0.353394,0.921143,1.403809,0.976562,-0.610352,0
0.068237,-0.352295,0.92041,1.220703,1.098633,-0.610352,0
0.070557,-0.350342,0.919678,1.159668,1.220703,-0.610352,0
0.070435,-0.347778,0.918213,1.281738,1.098633,-0.549316,0
0.071655,-0.346191,0.912231,1.464844,0.976562,-0.549316,0
0.073486,-0.346558,0.910522,1.647949,0.976562,-0.366211,0
0.074585,-0.351074,0.909668,1.77002,0.976562,-0.366211,0
0.074707,-0.354126,0.9104,1.708984,0.793457,-0.244141,0
0.075439,-0.352539,0.910645,1.464844,0.793457,-0.305176,0
0.077026,-0.35083,0.910156,1.159668,0.671387,-0.488281,0
0.075439,-0.351318,0.911255,0.976562,0.488281,-0.610352,0
0.072266,-0.352417,0.911743,1.098633,0.183105,-0.610352,0
0.072144,-0.352295,0.912231,1.159668,0.12207,-0.549316,0
0.070801,-0.351318,0.911621,0.915527,0.12207,-0.427246,0
0.071655,-0.349487,0.911255,0.732422,0.183105,-0.488281,0
0.068726,-0.347168,0.913086,0.732422,0.12207,-0.549316,0
0.067993,-0.348145,0.914917,1.098633,0.12207,-0.549316,0
0.06958,-0.353149,0.917725,1.403809,0.183105,-0.427246,0
0.069092,-0.355347,0.916748,1.464844,0.427246,-0.366211,0
0.069702,-0.354858,0.915161,1.281738,0.305176,-0.427246,0
0.070923,-0.352539,0.911987,0.915527,0.366211,-0.366211,0
0.071411,-0.353149,0.911987,0.732422,0.366211,-0.366211,0
0.070679,-0.350342,0.91272,0.915527,0.427246,-0.366211,0
0.071777,-0.348755,0.913452,1.220703,0.427246,-0.427246,0
0.070679,-0.350586,0.911133,1.342773,0.244141,-0.305176,0
0.070923,-0.351929,0.90979,1.220703,0.061035,-0.244141,0
0.07019,-0.351563,0.909546,1.159668,0.183105,-0.305176,0
0.067993,-0.35144,0.913208,0.915527,0.183105,-0.061035,0
0.068237,-0.349243,0.914429,0.915527,0,0.061035,0
0.069702,-0.347046,0.913818,0.915527,0.12207,-0.12207,0
0.071533,-0.346313,0.913574,1.220703,0.244141,-0.244141,0
